#Mission K2
#Campaign 6
#Column 1, Custom Aperture Number/Dataset number
#Column 2, Trojan/Asteroid designation number
#Created by Susan Thompson
#Created on 2016-02-02
200054269,46302
200054270,46302
200054271,46302
200054272,46302
200054273,46302
200054274,46302
200054275,46302
200054276,46302
200054277,46302
200054278,46302
200054279,46302
200054280,46302
200054281,46302
200054282,46302
200054283,46302
200054284,46302
200054285,46302
200054286,46302
200054287,46302
200054288,46302
200054289,46302
200054290,46302
200054291,46302
200054292,46302
200054293,46302
200054294,46302
200054295,46302
200054296,46302
200054297,46302
200054298,46302
200054299,46302
200054300,46302
200054301,46302
200054302,46302
200054303,46302
200054304,46302
200054305,46302
200054306,46302
200054307,46302
200054308,46302
200054309,46302
200054310,46302
200054311,46302
200054312,46302
200054313,46302
200054314,46302
200054315,46302
200054316,46302
200054317,46302
200054318,46302
200054319,46302
200054320,46302
200054321,46302
200054322,46302
200054323,46302
200054324,46302
200054325,46302
200054326,46302
200054327,46302
200054328,46302
200054329,46302
200054330,46302
200054331,46302
200054332,46302
200054333,46302
200054334,46302
200054335,46302
200054336,46302
200054337,46302
200054338,46302
200054339,46302
200054340,46302
200054341,46302
200054342,46302
200054343,46302
200054344,46302
200054345,46302
200054346,46302
200054347,46302
200054348,46302
200054349,46302
200054350,46302
200054351,46302
200054352,46302
200054353,46302
200054354,46302
200054355,46302
200054356,46302
200054357,46302
200054358,46302
200054359,46302
200054360,46302
200054361,46302
200054362,46302
200054363,46302
200054364,46302
200054365,46302
200054366,46302
200054367,46302
200054368,46302
200054369,46302
200054370,46302
200054371,46302
200054372,46302
200054373,46302
200054374,46302
200054375,46302
200054376,46302
200054377,46302
200054378,46302
200054379,46302
200054380,46302
200054381,46302
200054382,46302
200054383,46302
200054384,46302
200054385,46302
200054386,46302
200054387,46302
200054388,46302
200054389,46302
200054390,46302
200054391,46302
200054392,46302
200054393,46302
200054394,46302
200054395,46302
200054396,46302
200054397,46302
200054398,46302
200054399,46302
200054400,46302
200054401,46302
200054402,46302
200054403,46302
200054404,46302
200054405,46302
200054406,46302
200054407,46302
200054408,46302
200054409,46302
200054410,46302
200054411,46302
200054412,46302
200054413,46302
200054414,46302
200054415,46302
200054416,46302
200054417,46302
200054418,46302
200054419,46302
200054420,46302
200054421,46302
200054422,46302
200054423,46302
200054424,46302
200054425,46302
200054426,46302
200054427,46302
200054428,46302
200054429,46302
200054430,46302
200054431,46302
200054432,46302
200054433,46302
200054434,46302
200054435,46302
200054436,46302
200054437,46302
200054438,46302
200054439,46302
200054440,46302
200054441,46302
200054442,46302
200054443,46302
200054444,46302
200054445,46302
200054446,46302
200054447,46302
200054448,46302
200054449,46302
200054450,46302
200054451,46302
200054452,46302
200054453,46302
200054454,46302
200054455,46302
200054456,46302
200054457,46302
200054458,46302
200054459,46302
200054460,46302
200054461,46302
200054462,46302
200054463,46302
200054464,46302
200054465,46302
200054466,46302
200054467,46302
200054468,46302
200054469,46302
200054470,46302
200054471,46302
200054472,46302
200054473,46302
200054474,46302
200054475,46302
200054476,46302
200054477,46302
200054478,46302
200054479,46302
200054480,46302
200054481,46302
200054482,46302
200054483,46302
200054484,46302
200054485,46302
200054486,46302
200054487,46302
200054488,46302
200054489,46302
200054490,46302
200054491,46302
200054492,46302
200054493,46302
200054494,46302
200054495,46302
200054496,46302
200054497,46302
200054498,46302
200054499,46302
200054500,46302
200054501,46302
200054502,46302
200054503,46302
200054504,46302
200054505,46302
200054506,46302
200054507,46302
200054508,46302
200054509,46302
200054510,46302
200054511,46302
200054512,46302
200054513,46302
200054514,46302
200054515,46302
200054516,46302
200054517,46302
200054518,46302
200054519,46302
200054520,46302
200054521,46302
200054522,46302
200054523,46302
200054524,46302
200054525,46302
200054526,46302
200054527,46302
200054528,46302
200054529,46302
200054530,46302
200054531,46302
200054532,46302
200054533,46302
200054534,46302
200054535,46302
200054536,46302
200054537,46302
200054538,46302
200054539,46302
200054540,46302
200054541,46302
200054542,46302
200054543,46302
200054544,46302
200054545,46302
200054546,46302
200054547,46302
200054548,46302
200054549,46302
200054550,46302
200054551,46302
200054552,46302
200054553,46302
200054554,46302
200054555,46302
200054556,46302
200054557,46302
200054558,46302
200054559,46302
200054560,46302
200054561,46302
200054562,46302
200054563,46302
200054564,46302
200054565,46302
200054566,46302
200054567,46302
200054568,46302
200054569,46302
200054570,46302
200054571,46302
200054572,46302
200054573,46302
200054574,46302
200054575,46302
200054576,46302
200054577,46302
200054578,46302
200054579,46302
200054580,46302
200054581,46302
200054582,46302
200054583,46302
200054584,46302
200054585,46302
200054586,46302
200054587,46302
200054588,46302
200054589,46302
200054590,46302
200054591,46302
200054592,46302
200054593,46302
200054594,46302
200054595,46302
200054596,46302
200054597,46302
200054598,46302
200054599,46302
200054600,46302
200054601,46302
200054602,46302
200054603,46302
200054604,46302
200054605,46302
200054606,46302
200054607,46302
200054608,46302
200054609,46302
200054610,46302
200054611,46302
200054612,46302
200054613,46302
200054614,46302
200054615,46302
200054616,46302
200054617,46302
200054618,46302
200054619,46302
200054620,46302
200054621,46302
200054622,46302
200054623,46302
200054624,46302
200054625,46302
200054626,46302
200054627,46302
200054628,46302
200054629,46302
200054630,46302
200054631,46302
200054632,46302
200054633,46302
200054634,46302
200054635,46302
200054636,46302
200054637,46302
200054638,46302
200054639,46302
200054640,46302
200054641,46302
200054642,46302
200054643,46302
200054644,46302
200054645,46302
200054646,46302
200054647,46302
200054648,46302
200054649,46302
200054650,46302
200054651,46302
200054652,46302
200054653,46302
200054654,46302
200054655,46302
200054656,46302
200054657,46302
200054658,46302
200054659,46302
200054660,46302
200054661,46302
200054662,46302
200054663,46302
200054664,46302
200054665,46302
200054666,46302
200054667,46302
200054668,46302
200054669,46302
200054670,46302
200054671,46302
200054672,46302
200054673,46302
200054674,5028
200054675,5028
200054676,5028
200054677,5028
200054678,5028
200054679,5028
200054680,5028
200054681,5028
200054682,5028
200054683,5028
200054684,5028
200054685,5028
200054686,5028
200054687,5028
200054688,5028
200054689,5028
200054690,5028
200054691,5028
200054692,5028
200054693,5028
200054694,5028
200054695,5028
200054696,5028
200054697,5028
200054698,5028
200054699,5028
200054700,5028
200054701,5028
200054702,5028
200054703,5028
200054704,5028
200054705,5028
200054706,5028
200054707,5028
200054708,5028
200054709,5028
200054710,5028
200054711,5028
200054712,5028
200054713,5028
200054714,5028
200054715,5028
200054716,5028
200054717,5028
200054718,5028
200054719,5028
200054720,5028
200054721,5028
200054722,5028
200054723,5028
200054724,5028
200054725,5028
200054726,5028
200054727,5028
200054728,5028
200054729,5028
200054730,5028
200054731,5028
200054732,5028
200054733,5028
200054734,5028
200054735,5028
200054736,5028
200054737,5028
200054738,5028
200054739,5028
200054740,5028
200054741,5028
200054742,5028
200054743,5028
200054744,5028
200054745,5028
200054746,5028
200054747,5028
200054748,5028
200054749,5028
200054750,5028
200054751,5028
200054752,5028
200054753,5028
200054754,5028
200054755,5028
200054756,5028
200054757,5028
200054758,5028
200054759,5028
200054760,5028
200054761,5028
200054762,5028
200054763,5028
200054764,5028
200054765,5028
200054766,5028
200054767,5028
200054768,5028
200054769,5028
200054770,5028
200054771,5028
200054772,5028
200054773,5028
200054774,5028
200054775,5028
200054776,5028
200054777,5028
200054778,5028
200054779,5028
200054780,5028
200054781,5028
200054782,5028
200054783,5028
200054784,5028
200054785,5028
200054786,5028
200054787,5028
200054788,5028
200054789,5028
200054790,5028
200054791,5028
200054792,5028
200054793,5028
200054794,5028
200054795,5028
200054796,5028
200054797,5028
200054798,5028
200054799,5028
200054800,5028
200054801,5028
200054802,5028
200054803,5028
200054804,5028
200054805,5028
200054806,5028
200054807,5028
200054808,5028
200054809,5028
200054810,5028
200054811,5028
200054812,5028
200054813,5028
200054814,5028
200054815,5028
200054816,5028
200054817,5028
200054818,5028
200054819,5028
200054820,5028
200054821,5028
200054822,5028
200054823,5028
200054824,5028
200054825,5028
200054826,5028
200054827,5028
200054828,5028
200054829,5028
200054830,5028
200054831,5028
200054832,5028
200054833,5028
200054834,5028
200054835,5028
200054836,5028
200054837,5028
200054838,5028
200054839,5028
200054840,5028
200054841,5028
200054842,5028
200054843,5028
200054844,5028
200054845,5028
200054846,5028
200054847,5028
200054848,5028
200054849,5028
200054850,5028
200054851,5028
200054852,5028
200054853,5028
200054854,5028
200054855,5028
200054856,5028
200054857,5028
200054858,5028
200054859,5028
200054860,5028
200054861,5028
200054862,5028
200054863,5028
200054864,5028
200054865,5028
200054866,5028
200054867,5028
200054868,5028
200054869,5028
200054870,5028
200054871,5028
200054872,5028
200054873,5028
200054874,5028
200054875,5028
200054876,5028
200054877,5028
200054878,5028
200054879,5028
200054880,5028
200054881,5028
200054882,5028
200054883,5028
200054884,5028
200054885,5028
200054886,5028
200054887,5028
200054888,5028
200054889,5028
200054890,5028
200054891,5028
200054892,5028
200054893,5028
200054894,5028
200054895,5028
200054896,5028
200054897,5028
200054898,5028
200054899,5028
200054900,5028
200054901,5028
200054902,5028
200054903,5028
200054904,5028
200054905,5028
200054906,5028
200054907,5028
200054908,5028
200054909,5123
200054910,5123
200054911,5123
200054912,5123
200054913,5123
200054914,5123
200054915,5123
200054916,5123
200054917,5123
200054918,5123
200054919,5123
200054920,5123
200054921,5123
200054922,5123
200054923,5123
200054924,5123
200054925,5123
200054926,5123
200054927,5123
200054928,5123
200054929,5123
200054930,5123
200054931,5123
200054932,5123
200054933,5123
200054934,5123
200054935,5123
200054936,5123
200054937,5123
200054938,5123
200054939,5123
200054940,5123
200054941,5123
200054942,5123
200054943,5123
200054944,5123
200054945,5123
200054946,5123
200054947,5123
200054948,5123
200054949,5123
200054950,5123
200054951,5123
200054952,5123
200054953,5123
200054954,5123
200054955,5123
200054956,5123
200054957,5123
200054958,5123
200054959,5123
200054960,5123
200054961,5123
200054962,5123
200054963,5123
200054964,5123
200054965,5123
200054966,5123
200054967,5123
200054968,5123
200054969,5123
200054970,5123
200054971,5123
200054972,5123
200054973,5123
200054974,5123
200054975,5123
200054976,5123
200054977,5123
200054978,5123
200054979,5123
200054980,5123
200054981,5123
200054982,5123
200054983,5123
200054984,5123
200054985,5123
200054986,5123
200054987,5123
200054988,5123
200054989,5123
200054990,5123
200054991,5123
200054992,5123
200054993,5123
200054994,5123
200054995,5123
200054996,5123
200054997,5123
200054998,5123
200054999,5123
200055000,5123
200055001,5123
200055002,5123
200055003,5123
200055004,5123
200055005,5123
200055006,5123
200055007,5123
200055008,5123
200055009,5123
200055010,5123
200055011,5123
200055012,5123
200055013,5123
200055014,5123
200055015,5123
200055016,5123
200055017,5123
200055018,5123
200055019,5123
200055020,5123
200055021,5123
200055022,5123
200055023,5123
200055024,5123
200055025,5123
200055026,5123
200055027,5123
200055028,5123
200055029,5123
200055030,5123
200055031,5123
200055032,5123
200055033,5123
200055034,5123
200055035,5123
200055036,5123
200055037,5123
200055038,5123
200055039,5123
200055040,5123
200055041,5123
200055042,5123
200055043,5123
200055044,5123
200055045,5123
200055046,5123
200055047,5123
200055048,5123
200055049,5123
200055050,5123
200055051,5123
200055052,5123
200055053,5123
200055054,5123
200055055,5123
200055056,5123
200055057,5123
200055058,5123
200055059,5123
200055060,5123
200055061,5123
200055062,5123
200055063,5123
200055064,5123
200055065,5123
200055066,5123
200055067,5123
200055068,5123
200055069,5123
200055070,5123
200055071,5123
200055072,5123
200055073,5123
200055074,5123
200055075,5123
200055076,5123
200055077,5123
200055078,5123
200055079,5123
200055080,5123
200055081,5123
200055082,5123
200055083,5123
200055084,5123
200055085,5123
200055086,5123
200055087,5123
200055088,5123
200055089,5123
200055090,5123
200055091,5123
200055092,5123
200055093,5123
200055094,5123
200055095,5123
200055096,5123
200055097,5123
200055098,5123
200055099,5123
200055100,5123
200055101,5123
200055102,5123
200055103,5123
200055104,5123
200055105,5123
200055106,5123
200055107,5123
200055108,5123
200055109,5123
200055110,5123
200055111,5123
200055112,5123
200055113,5123
200055114,5123
200055115,5123
200055116,5123
200055117,5123
200055118,5123
200055119,5123
200055120,5123
200055121,5123
200055122,5123
200055123,5123
200055124,5123
200055125,5123
200055126,5123
200055127,5123
200055128,5123
200055129,5123
200055130,5123
200055131,5123
200055132,5123
200055133,5123
200055134,5123
200055135,5123
200055136,5123
200055137,5123
200055138,5123
200055139,5123
200055140,5123
200055141,5123
200055142,5123
200055143,5123
200055144,5123
200055145,5123
200055146,5123
200055147,5123
200055148,5123
