# K2 Campaign 6
# Guide Star Information
# Time (JD), FGS Flux
# 
2457222.7124,   1.2252000000000E+04
2457222.71309,   1.1836000000000E+04
2457222.71378,   1.1864000000000E+04
2457222.71447,   1.2205000000000E+04
2457222.71516,   1.2289000000000E+04
2457222.71585,   1.2128000000000E+04
2457222.71654,   1.2263000000000E+04
2457222.71722,   1.2215000000000E+04
2457222.71791,   1.2274000000000E+04
2457222.7186,   1.2356000000000E+04
2457222.71929,   1.2749000000000E+04
2457222.71998,   1.2991000000000E+04
2457222.72067,   1.2899000000000E+04
2457222.72075,   1.2704000000000E+04
2457222.72136,   1.2906000000000E+04
2457222.72205,   1.2762000000000E+04
2457222.72273,   1.2604000000000E+04
2457222.72342,   1.2561000000000E+04
2457222.72411,   1.2720000000000E+04
2457222.7248,   1.2689000000000E+04
2457222.72549,   1.2769000000000E+04
2457222.72618,   1.2638000000000E+04
2457222.72687,   1.3356000000000E+04
2457222.72755,   1.3331000000000E+04
2457222.72824,   1.3150000000000E+04
2457222.72893,   1.3144000000000E+04
2457222.72962,   1.3044000000000E+04
2457222.73031,   1.3143000000000E+04
2457222.731,   1.3102000000000E+04
2457222.73169,   1.3148000000000E+04
2457222.73238,   1.3122000000000E+04
2457222.73306,   1.2995000000000E+04
2457222.73375,   1.3140000000000E+04
2457222.73444,   1.3177000000000E+04
2457222.73513,   1.3551000000000E+04
2457222.73582,   1.3519000000000E+04
2457222.73651,   1.3385000000000E+04
2457222.7372,   1.3697000000000E+04
2457222.73788,   1.3720000000000E+04
2457222.73857,   1.3450000000000E+04
2457222.73926,   1.3554000000000E+04
2457222.73995,   1.3810000000000E+04
2457222.74064,   1.3508000000000E+04
2457222.74133,   1.4041000000000E+04
2457222.74202,   1.3922000000000E+04
2457222.7427,   1.3818000000000E+04
2457222.74339,   1.3692000000000E+04
2457222.74408,   1.3830000000000E+04
2457222.74477,   1.3809000000000E+04
2457222.74546,   1.3824000000000E+04
2457222.74615,   1.3849000000000E+04
2457222.74684,   1.3713000000000E+04
2457222.74753,   1.3900000000000E+04
2457222.74821,   1.3800000000000E+04
2457222.7489,   1.4141000000000E+04
2457222.74959,   1.4148000000000E+04
2457222.75028,   1.4056000000000E+04
2457222.75097,   1.4070000000000E+04
2457222.75166,   1.4405000000000E+04
2457222.75235,   1.4177000000000E+04
2457222.75303,   1.4140000000000E+04
2457222.75372,   1.3919000000000E+04
2457222.75441,   1.3987000000000E+04
2457222.7551,   1.4683000000000E+04
2457222.75579,   1.4373000000000E+04
2457222.75648,   1.4289000000000E+04
2457222.75717,   1.4321000000000E+04
2457222.75786,   1.4339000000000E+04
2457222.75854,   1.4355000000000E+04
2457222.75923,   1.4442000000000E+04
2457222.75992,   1.4453000000000E+04
2457222.76061,   1.4850000000000E+04
2457222.7613,   1.4375000000000E+04
2457222.76199,   1.4400000000000E+04
2457222.76268,   1.4653000000000E+04
2457222.76336,   1.4614000000000E+04
2457222.76405,   1.4597000000000E+04
2457222.76474,   1.4587000000000E+04
2457222.76543,   1.4616000000000E+04
2457222.76612,   1.4620000000000E+04
2457222.76681,   1.4677000000000E+04
2457222.7675,   1.5007000000000E+04
2457222.76819,   1.4565000000000E+04
2457222.76887,   1.5150000000000E+04
2457222.76956,   1.4897000000000E+04
2457222.77025,   1.4868000000000E+04
2457222.77094,   1.4800000000000E+04
2457222.77163,   1.4810000000000E+04
2457222.77232,   1.4875000000000E+04
2457222.77301,   1.4832000000000E+04
2457222.77369,   1.4815000000000E+04
2457222.77438,   1.5197000000000E+04
2457222.77507,   1.4830000000000E+04
2457222.77576,   1.4748000000000E+04
2457222.77645,   1.5138000000000E+04
2457222.77714,   1.5147000000000E+04
2457222.77783,   1.5147000000000E+04
2457222.77852,   1.4949000000000E+04
2457222.7792,   1.5013000000000E+04
2457222.77989,   1.4976000000000E+04
2457222.78058,   1.5122000000000E+04
2457222.78127,   1.5443000000000E+04
2457222.78196,   1.4949000000000E+04
2457222.78265,   1.5043000000000E+04
2457222.78334,   1.5267000000000E+04
2457222.78382,   1.5808000000000E+04
2457222.78402,   1.5159000000000E+04
2457222.78471,   1.5114000000000E+04
2457222.7854,   1.5145000000000E+04
2457222.78609,   1.5099000000000E+04
2457222.78678,   1.5275000000000E+04
2457222.78747,   1.5234000000000E+04
2457222.78816,   1.5488000000000E+04
2457222.78884,   1.5124000000000E+04
2457222.78953,   1.5596000000000E+04
2457222.79022,   1.5475000000000E+04
2457222.79091,   1.5440000000000E+04
2457222.7916,   1.5304000000000E+04
2457222.79229,   1.5232000000000E+04
2457222.79298,   1.5406000000000E+04
2457222.79367,   1.5334000000000E+04
2457222.79435,   1.5234000000000E+04
2457222.79504,   1.5644000000000E+04
2457222.79573,   1.5114000000000E+04
2457222.79642,   1.5167000000000E+04
2457222.79711,   1.5546000000000E+04
2457222.7978,   1.5615000000000E+04
2457222.79849,   1.5291000000000E+04
2457222.79917,   1.5619000000000E+04
2457222.79986,   1.5372000000000E+04
2457222.80055,   1.5597000000000E+04
2457222.80124,   1.5422000000000E+04
2457222.80193,   1.5689000000000E+04
2457222.80262,   1.5290000000000E+04
2457222.80331,   1.5164000000000E+04
2457222.804,   1.5626000000000E+04
2457222.80468,   1.5564000000000E+04
2457222.80537,   1.5534000000000E+04
2457222.80606,   1.5499000000000E+04
2457222.80675,   1.5445000000000E+04
2457222.80744,   1.5393000000000E+04
2457222.80813,   1.5431000000000E+04
2457222.80882,   1.5747000000000E+04
2457222.8095,   1.5360000000000E+04
2457222.81019,   1.5407000000000E+04
2457222.81088,   1.5651000000000E+04
2457222.81157,   1.5589000000000E+04
2457222.81226,   1.5472000000000E+04
2457222.81295,   1.5536000000000E+04
2457222.81364,   1.5504000000000E+04
2457222.81433,   1.5512000000000E+04
2457222.81501,   1.5635000000000E+04
2457222.8157,   1.6068000000000E+04
2457222.81639,   1.5339000000000E+04
2457222.81708,   1.5937000000000E+04
2457222.81777,   1.5662000000000E+04
2457222.81846,   1.5747000000000E+04
2457222.81915,   1.5477000000000E+04
2457222.81983,   1.5497000000000E+04
2457222.82052,   1.5362000000000E+04
2457222.82121,   1.5560000000000E+04
2457222.8219,   1.5439000000000E+04
2457222.82259,   1.5340000000000E+04
2457222.82328,   1.5246000000000E+04
2457222.82397,   1.5266000000000E+04
2457222.82466,   1.5643000000000E+04
2457222.82534,   1.5719000000000E+04
2457222.82603,   1.5507000000000E+04
2457222.82672,   1.5416000000000E+04
2457222.82741,   1.5456000000000E+04
2457222.8281,   1.5536000000000E+04
2457222.82879,   1.5695000000000E+04
2457222.82948,   1.5905000000000E+04
2457222.83016,   1.5309000000000E+04
2457222.83085,   1.5332000000000E+04
2457222.83154,   1.5544000000000E+04
2457222.83223,   1.5665000000000E+04
2457222.83292,   1.5442000000000E+04
