#Custom ID, type, EPIC ID, RA, Dec, target name
200174538,5,,,,Asteroid.Hilda.119942
200174539,5,,,,Asteroid.Hilda.119942
200174540,5,,,,Asteroid.Hilda.119942
200174541,5,,,,Asteroid.Hilda.119942
200174542,5,,,,Asteroid.Hilda.119942
200174543,5,,,,Asteroid.Hilda.119942
200174544,5,,,,Asteroid.Hilda.119942
200174545,5,,,,Asteroid.Hilda.119942
200174546,5,,,,Asteroid.Hilda.119942
200174547,5,,,,Asteroid.Hilda.119942
200174548,5,,,,Asteroid.Hilda.119942
200174549,5,,,,Asteroid.Hilda.119942
200174550,5,,,,Asteroid.Hilda.119942
200174551,5,,,,Asteroid.Hilda.119942
200174552,5,,,,Asteroid.Hilda.119942
200174553,5,,,,Asteroid.Hilda.119942
200174554,5,,,,Asteroid.Hilda.119942
200174555,5,,,,Asteroid.Hilda.119942
200174556,5,,,,Asteroid.Hilda.119942
